,Package name,Reviewer name,Review,Rating
10,xyz.klinker.messenger,Christian Valerio,phone randomly start send old photo text people do not even talk anymore receive twenty message different people say send textsphoto without context bad part can not see anything send get response reality text send small amount people respond back take time realize old text rereceive insane long use app,1
11,xyz.klinker.messenger,Francisco Ochoa,app ok persistent issue send receive message final straw come september get sign device could log back password I ve always use there s way reset password without delete current account send request several time proceed account reset never get email finish process could company get hack do not waste time app,1
12,xyz.klinker.messenger,RimWulf,edit one problem app do not answer grant removal wear os app seem google would bad get update I m consider buy another lifetime sub consider price hike lack correspondence ninety - nine bit steep suppose glad finally make usable workout set texting app read message receive device number,4
13,xyz.klinker.messenger,Mark M.,con web history go back eleven day therefore search past text practically useless support take long respond two day fast turnaround far I m four day current issue contact show web type name send text date show scroll thru contact past text web date show you re specific text list conversation separate page somebody texte contact flipping,2
14,xyz.klinker.messenger,JM Braz,enough rate app even post rating also upgrade notification think upgrade worthwhile would do long ago get message multiple device already free another service app multiselect capability delete image inside thread ability block series number like contain begin do one time real pita,1
15,xyz.klinker.messenger,Stuart Gelin,ui excellent definitely nice feature wish feature like spam blocking rcs iphone react emoji thing also web app do not seem maintain work sometimes do not sync well,4
16,xyz.klinker.messenger,Jonathan Greenstein,pay version app year great recently bug cause crash reinstall lose many save cherished message value prop pro restore old message customer service take day reply far use backup server fix update oct four resolution help oct ten resolution help,1
17,xyz.klinker.messenger,Cherie,thank goodness free trial get specifically auto reply feature since say could choose keyword send auto reply would huge boon work I m bogge answer question do not work despite multiple try outgoing message start zero like zero hey call later etc would ve love functionality promise unfortunately they re deliver,1
18,xyz.klinker.messenger,Evitaa Evans,happen I ve use pulse two year can not access anything anymore setting archive message nothing eta fix text access everything correct phone number show able see archived message access setting do not know completely different phone number lock sorry can not trust app that s dependable go report bug get one chance lose bye,1
19,xyz.klinker.messenger,Stephen,z fold four great app I ve use year would absolutely nice split view like google message fold device nonrotate display also please show side scroll position message window invisible fold four keep accidentally hit randomly scrolling though message history,3
20,xyz.klinker.messenger,PM Mc,since twenty - nine aug update do not notify phone galaxy watch new text also constantly crash phone do not change setting add new app update currently make worthless do not get fix also note reply we can load bull recent update that s problem,1
21,xyz.klinker.messenger,Violet Heise,I ve use text app long time work really well occasional bug get minor resolve quicklyeasily really like customization thing wish ability get read receipt pixel user,5
22,xyz.klinker.messenger,Jim Clay,use great app since get new phone february stwenty - one random issue mms message think carrier troubleshooting hour tonight try default samsung message app thing start work ton expire message unknown couple be not expire click test image have not go pulse miss lot message last several month,1
23,xyz.klinker.messenger,Fiona Scales,I ve use app year happy recent update like many other I m long receive notification check setting try uninstalle reinstall even contact support say aware issue work update two day ago really get annoy able receive notification get text please fix soon,2
24,xyz.klinker.messenger,J Mckinnon,error nice outlay I ve tell I ve miss text reply be not send receive app look feel nice however will not use switch stock message app see ridiculous amount fail send flag next text past three five month show send pulse yes app always update fiveg service gigabit internet home software issue connectivity,1
25,xyz.klinker.messenger,Courteney Schenck,great app week ago first message would not send tech thing still do not work developer say working issue end get new phone bc message send receive do not notify win hope one day they ll fix I ve use several year do not seem like much hope right,2
26,xyz.klinker.messenger,Levana Blankenship,app great recently late update ability change sim within app remove site do not even reflect change utilize application business dual sim avoid give personal number client can not even anymore ill disputing charge card premium version app long advertise,1
27,xyz.klinker.messenger,Steven Smith,long free use use app two year uninstalle recent update stop receive notification text message do not know I ve see other issue recently uninstalle reinstalled try fix issue app force sign payment plan continue use long free thank bye,1
28,xyz.klinker.messenger,Chris Edgar,frequent logincredential problem every couple month lock say subscription expire log back go captcha times look fix half hour frustration later you re good sorry guy willing pay absolutely unacceptable behavior pay subscription app year anyway have not fix do not ask refresh subscription fix unsubscribe,1
29,xyz.klinker.messenger,jynn,love archive feature app also blocklist someone there s little side folder hold message also love scheduling feature help able schedule message send future date birthday instance keep remember also remind send great app,5
30,xyz.klinker.messenger,A. C.,get lifetime service need seamlessly make message backup new phone new number old phone breeze developer really quick respond email question awesome get will not dissapointe edit nothing change opinion honestly one good app I ve use I ve never issue edit aug two thousand twenty - two still flawless app I ve never issue day absolutely simple work perfectly,5
31,xyz.klinker.messenger,Kathy Kerber Music,sep two updatenopekeep crash phone keep tell bug app uninstalle reinstalled problem conversation miss text honestly buggy mess keep load ad subscription service lol buy nothing problem try last month free version cuz different google account never pay unreliable texting app depend clear timely communication grade f,1
32,xyz.klinker.messenger,Elizabeth Roman,great app always download onto phone use versus original messaging system allow schedule message private message along normal texting ability update always cause bug I m get notification app randomly crash do not reopen,3
33,xyz.klinker.messenger,Sean Sturgill,use love app today issue send notification text reinstall entire contact list start receive sort random photo awful idea pic come be not photo terrible fix,1
34,xyz.klinker.messenger,skippy flatrock,really good app since update app crash every ten second nearly impossible send text ever since update able send text eas able year use razer phone two app keep crash phone,1
35,xyz.klinker.messenger,Sean Chase,"app great nine thousand , one hundred twenty - two crash new text come whether open there s notification visual sound alert new text it ll crash I m read text well I ve try clear cache reboot phone reinstall app nothing work time find new messenger app",1
36,xyz.klinker.messenger,Roy,update app recently become buggy mess do not know developer thinking month ago completely lose ability send message app take two week fix never answer email send support start randomly turn text hyp link incredibly annoying word like ill care see become link dev really need test update go,2
37,xyz.klinker.messenger,Porter Lyman,I m big fan app lifetime subscription however find recently receive lot text think carrier issue switch another texting app start get normally pulsesm much go show text come huge issue that s one thing perfect fail maybe ill try future know app get update it ll need lot love,1
38,xyz.klinker.messenger,F S,often text send although confirm can not send receive photo although able base plan phone set need new app update delete app reinstall work like charm send photo video take two month find advise anyone similar problem app reinstall change rate one star five start thank pulse,5
39,xyz.klinker.messenger,Jake Weed,edit pulse always great sometimes decide send photo can not find way fix issue always come back try second time around issue good sm app hand I ve use dozen easily well one option able seamlessly text tablet computer giant plus,2
40,xyz.klinker.messenger,Jayce Miskel,edit new update screw android thirteen pixel six pro do not get notify use phone work can not hopefully fix soon initial review great app good message app I ve ever use simple use yet many complex feature love ability sync device probably use app,1
41,xyz.klinker.messenger,Arnulfo Nieto,there s ongoing issue receive multiple picture app show duplicate one image actually different image get two picture one dog another cat dog show twice exit app look real image sometimes I ve update app sometimes mess wish conversation bubble could update maybe something similar io bubble customization well,3
42,xyz.klinker.messenger,J.D. H.,"fine work pay subscription every month suddenly go blank have not send message can not find even log web see uninstal app tablet reinstal wait download message frustrating update sixty - one thousand , eight hundred twenty - two guy contact do not recognize password tablet phone fine frustrate",3
43,xyz.klinker.messenger,Eli Cutchen,pretty decent texting app offer lot customization like color aesthetics one reason switch verizon message app allow name group message something create group message message also customize group message individually set ringtone specifically group rather set ringtone individual recipient overall pretty happy,4
44,xyz.klinker.messenger,Corrine C,use app last six month great however sudden stop notify message try see need updating do not unintstalle reinstalled do not fix problem upon reinstall resent old text like month ago whatever reason delete pointless texting app do not notify someone message,2
45,xyz.klinker.messenger,Douglas German,overall good app minor finetune pleasing eye problem see far trash outbound video attachment overcompression inbound video fine least use mov file override send without delay cumbersome rest like feedback explain upped rating,5
46,xyz.klinker.messenger,Daniel Levi,overall app great however recently last two day maybe one long receive notification receive message go setting detail uninstalle reinstalled app avail do not know recent issue late android update consider move elsewhere unless get sort update issue fix,4
47,xyz.klinker.messenger,Shiela Lee,far like app I m trouble time stamp text day month can not tell something correct bug update developer suggestion seem correct problem timestamp thank help six hundred twenty - two reply group text individual message send everyone author send text keep reply group text thread set fix,5
48,xyz.klinker.messenger,Cam Storm,issue can not customize color bubble friend family texts fantastic edit add issue niece get ahold mom phone send text hundred emoji cause app stop respond try open delete text browser app could text mom,4
49,xyz.klinker.messenger,Rich LeValley,download allow use tablet primary text device use work relate task great like template feature lot see use work purpose easy understand use feel like native text app compare app thing love,5
50,xyz.klinker.messenger,Ann -,recent update app extremely difficult use minimize type text die save text draft also notification sporadic need keep check see text waiting answer app work amazing last update dealing week,1
51,xyz.klinker.messenger,Gilber Garcia,app great luke own trust selling would handle well second last update break notification create mess bug random glitch like keyboard minimize closing conversation even close app kicker update note state correct bug ill continue use lifetime sub man jump ship next hear something bad well skim message,4
52,xyz.klinker.messenger,Terence McKinney,app awesome one user friendly sm app good thing able use pc laptop well worth spring subscription fee upgrade small bit trouble switch phone fiddle get work folk pulse responsive eager help that s worth six star,5
53,xyz.klinker.messenger,Jenise Frangella,love app recently uninstalle want minimize app phone phone default message app could not cut quickly reinstall one customization option great love get notification name content also set easily delete archive message love app,5
54,xyz.klinker.messenger,ssr66902,message restoration beyond certain point time result image restore empty placeholder leave image also photo long deliver iphone contact I ve isolate problem pulse google message google voice signal configure handle sm mms send photo without issue stwenty plus fiveg android eleven app keep android since new ownership go downhill next phone iphone,1
55,xyz.klinker.messenger,Jade Rayne de la Cruz,abdutely live message app I ve try forty - five one I ve find allow create folder organize text love function make find right text thread much much easy I ve group message family work friend folder son friend parent plus ad,5
56,xyz.klinker.messenger,Joe,use favorite message app unreliable bug severe cause phone automatically resend dozen picture message people have not speak month happen uninstalling notification stop make sound vibrate despite turn app phone setting really unacceptable error,1
57,xyz.klinker.messenger,Jose Martinez,one good low cost phone computer texting app I ve ever use simple yet efficient thing wish notification receive phone call maybe would show number call secondary device otherwise wonderful simple app computer phone,5
58,xyz.klinker.messenger,James Brienza,use app couple year love last month however issue send picture recipient never receive try resende picture wifi cellular still nothing recipient android apple,3
59,xyz.klinker.messenger,A Google user,lot feature like still bug work compose text get interrupt phone call email notification content draft disappearswhich highly annoying stock message program android draft automatically get save indefinitely pulse often start write text come back later finish app do not save draft may work,3
60,xyz.klinker.messenger,A Google user,love app speed sync amazing phone pulse open right next tablet I m work text come show almost simultaneously answer tablet hit send response go history area app tablet time pop history portion app phone concern mine purchase app outright app sync considerable lag would work texte app lag could add great confusion part text respond part I m texte pulse somehow make nonissue also forget backpack phone tablet still get text work web awesome thank pulse know long time possible guy first one find make work flawlessly wish could give ten star,5
61,xyz.klinker.messenger,Tia Ross,well native messaging app android that s sure however crash whenever try send pic via text gallery open multiple instance app go find close get back like app lot though keep use hopefully update fix minor issue oh searchable like native app,4
62,xyz.klinker.messenger,A Google user,excellent app seem work beautifully across platform far extremely pleased experience problem text show send show send without confirmation stamp may due inexperience app something wrong know can not fault app unless know cause problem may tmobile network may comcast wireless do not expertise knowledge know cause appear good signal service give five star current difficulty unsure future rcs compatibility I m savvy enough even know important otherwise app offer everything look love customization option private conversation feature,4
63,xyz.klinker.messenger,A Google user,average phone aspect do not show previous message default message app although properly send message would give high rating show previous message pulse be not able delay message probably do not know edit find delay feature advanced feature anyone know app show previous message please let know,3
64,xyz.klinker.messenger,Jesse Venson,yes kitchen sink sms alternative find extra look one app actually couple thing do not see need try never go back another sm subscription price low would think bait switch app par would wrong problem would see people would lack customizable layout theme great app,5
65,xyz.klinker.messenger,A Google user,pulse become unreliable last year app work fine pixel three stock android app try send receive message device mac browser unreliable send message fail fifty time even though show message send receive message fail less often often enough lose trust pulse look alternative developer unresponsive,1
66,xyz.klinker.messenger,Esteban Padilla,much well build text function even pay lifetime version use computer text function lot issue though one tendency resend every text photo I ve send past year every restart mildly annoying good embarrassing bad two do not really work well smart watch smart device try galaxy watch awhile back disappointed do not work,4
67,xyz.klinker.messenger,A Google user,overall great app text mms group mms function perfectly well basic function free make outstanding alternative google message one problem attach multiple jpeg file mms hard sometimes that s hard time will not attach multiple file may go back google use text option upgrade endtoend encrypt message wonderful option may skip,4
68,xyz.klinker.messenger,A Google user,favorite texting app there s bug that s drive crazy pulse never change name contact even change contact name phone contact list change somebodys name completely delete reinstall pulse delete entire message archive cloud edit developer respond show simple way fix issue thank,5
69,xyz.klinker.messenger,A Google user,seemingly good alternative standard text app get slow slow literally appear grind halt idea whether lot content primary thread perhaps seem receive lot image text whatever become totally unusable pity like layout flexibility try lose text history get stick gooapple loop force set txt app,1
70,xyz.klinker.messenger,A Google user,great message app clean simple uncomplicated design work free do not need sync device need sync ten dollar life super cheap lot complaint tech problem nothing app almost never review anything feel compel review app,5
71,xyz.klinker.messenger,A Google user,use month concept fantastic refresh rate frustrating time computer side despite gigabit connection two thousand eighteen macbook pro roughly half time receive message phone pulse will not pick hour that s fix it d frequently use appdesktop app great feature desktop reverse order text enter send etc lack execution point time,2
72,xyz.klinker.messenger,A Google user,good wish do not automatically assign conversation color think assign theme color convos would reset do not also wish would show picture people chat next speech bubble that s especially important group text like privacy option though alright yet perfect,3
73,xyz.klinker.messenger,Pirho-omega,web version chrome do not lose one notification tab even I ve click read message that s deal breaker though love delay give text case mess wording something however schedule message do not send correctly schedule send one minute follow nine hundred 90one nine hundred two etc first three send weird feature plan use deal breaker,4
74,xyz.klinker.messenger,A Google user,overall great app sync desktop two issue one sesrche person mobile send text person position main list go last send person text scroll way back top two start new text desktop do not show history text can not see last text case context need otherwise great app many useful feature pin text top,4
75,xyz.klinker.messenger,A Google user,love fact see different theme persontone color super customizable person text glitch freeze exit app go back also figure change keyboard apart like default give autocorrect do not want that s reason behind fourmaybe four3 star even though darn good app one hundred perfect,4
76,xyz.klinker.messenger,kara miranda,love pulse uninstalle one point try search another app come back one buy lifetime account afterward discover do not sync laptop well I ve try fix setting uninstall reinstall addition refreshing fix sync problem ability text contact,3
77,xyz.klinker.messenger,Jesse Kropf,sm app nearly perfect ability pin conversation top screen helpful wish could emoji enter key keyboard time really like mark message unread wish would give new notification feature miss delete message pulse automatically delete message old certain time would rather delete per convo they re two hundred,5
78,xyz.klinker.messenger,A Google user,great app lot quality life feature super convenient three tiny issue prevent fivestar one wish popup notification could display incoming text instead couple line two there s bug phone motorola cause theme change white click fix three wish semitransparent widget theme instead solid color overall minor issue,4
79,xyz.klinker.messenger,A Google user,"app work sporadically work joy use work royal pain I ve need delete reinstall twice last week try get send simple text message may start look else ten million , two hundred thirty - two thousand eighteen updateafter adjustment setting phone app begin perform hope",4
80,xyz.klinker.messenger,Ron Spi,absolutely superior message verizon app syncs immediately allow personalized feature block unwanted text reason pay app new feature add time developer busy update user regard fix desktop version attach image hit miss double click image sometimes add message dec eight two thousand twenty app free improve since initial review four star,4
81,xyz.klinker.messenger,A Google user,do free trial one switch mood stick mood month come back pay version confidently say well two since seem top competitor right probably good option store streamline cute wide array useful feature web app actually send sm message option delay send quick proofread standout much worth price,5
82,xyz.klinker.messenger,A Google user,one hundred two thousand twenty use two year get new phone time try texting app always return one run way suppose prove reliable flexible year highly recommend 3two019 wokr way rich set configuration option work well phone tablet pc quickly sync three used sams app I m stick one,5
83,xyz.klinker.messenger,A Google user,love app text computer customization option really great group texte breeze share picturesscreenshotswhateva take click single gripe sometimes get notification app take way top whatever page I m look usually big deal sometimes I m like hella deep article ill find way back yeah like ninety - seven perfection try,4
84,xyz.klinker.messenger,Brenda Thompkins (Butterflydzines),edit many message make photo send be not arrive either reliable anymoreive use pulse long time love completely customizable especially like option blacklist unwanted text unable phone default message app private conversation option handy well app always reliable highly recommend,3
85,xyz.klinker.messenger,A Google user,really great app two star randomly contact picture do not show blacklist feature kind useless type number want blacklist able press hold number number select blacklist much well current method edit know open conversation select blacklist spam text include two0 number do not work would like able click number list blacklist,2
86,xyz.klinker.messenger,A Google user,use app month love option like pin conversation top category color make much easy use sort similar app ability text device great love do not anything bad say point update time come do not think worth cost couple cup coffee,5
87,xyz.klinker.messenger,Isaac Cady,use mostly amole theme choose color conversation feature delay send nice ability pay extra access text message device practically useless always phone youand nowadays do not always phone use web browser access webpage slow interface order,5
88,xyz.klinker.messenger,A Google user,well google message exceptfor one feature do not ability create audio message work well feature though say google unlike google desktop client macbook pro work flawlessly every time glitche wait message connect sync even well texting app I ve find far would give five star offer audio message,4
89,xyz.klinker.messenger,A Google user,try many sm app pulse good good performance nice appearance box simple useful adjustment need customize preference subscription easy fast access many device include web page interface make convenient anywhere reasonable price lifetime subscription,5
90,xyz.klinker.messenger,A Google user,love app last couple update conversation do not move bring keyboard back conversation list open contract bring keyboard see I m type send bug report get stock reply keep three week irritate daily basis keep use cancel subscription look another app occur beta stable release,3
91,xyz.klinker.messenger,A Google user,far love one app work completely htc ueleven unlocked verizon clean love able customize conversation have not try another device yet look forward thing I m trouble find quick setting want able go turn drive mode without go advanced feature,5
92,xyz.klinker.messenger,A Google user,clean minimalist highly functional design unfortunately several key aspect keep become new text replacement one hide message list open since sometimes pass phone other business prefer know private message fully hide two autoresponder main list must access setting three autoresponder limited single one per contract delete deactivated later reuse do not need specialized function however app stand solid choice,3
93,xyz.klinker.messenger,Evan Mobley (amminadabz),load right feature clean modern aesthetic switch textra do not regret online cross platform sync big draw get one time fee cheap subscription really hate subscribing software guess choose recommend colorcode people group chat cause bug windows app make people wrong color,5
94,xyz.klinker.messenger,A Google user,grow frustrated android message app constantly crash nail send message app crisper easy use allow well messaging want use multiple platform huge benefit prepare pay small premium use multiple platform especially like color code truly customize conversation far superior app google put,5
95,xyz.klinker.messenger,Starlitzer X,like app however will not send video even try send video straight gallery do not work I ve try every way possible send video nothing work know app I ve app two different phone problem show send video never show recipient phone change give five star android,2
96,xyz.klinker.messenger,A Google user,pretty much great app like fact receive text tablet tend sync perfectly tablet phone thing need work do send message receive fine phone tablet take sometimes send message say send good five minute sometimes every will not send say send,4
97,xyz.klinker.messenger,A Google user,much trouble text message lg vtwenty verizon app would crash sometimes cause sort strange thing happen phone stock message app always seem fall short app stable easy use rarely rate app feel one deserve one work great critique way would like see time text I m probably something wrong sometimes see time text sometimes do not great overall,5
98,xyz.klinker.messenger,A Google user,really homework decide app app sound like dream come true dig end do not measure come one thousand ninety - nine go lifetime subscription regret whatsoever work flawlessly phone tablet thank one else could seem accomplish ps disable battery optimization,5
99,xyz.klinker.messenger,A Google user,would like app lot except two problem right bat first back message pay subscription fee secondly message part almost perfect except can not add anyone ongoing group conversion something phone build message app often use I m uninstalle two reason do not matter great app,3
100,xyz.klinker.messenger,Master Fig,use pulse year really happy capability able receive send message computer laptop however recently service seem erode significantly frequently send message computer show send display minute take three thousand sixty minute show phone actually send intend recipient really hope issue get resolve soon,2
101,xyz.klinker.messenger,Sky Malone-Quigley,highly recommend get app able customize conversation ring tone new phone update take away do not help need separate business personal text smooth work app love customization have not problem thing say picture other receive always label image instead originally name,5
102,xyz.klinker.messenger,A Google user,really like able message virtually device one small issue orientation change conversation whenever go portrait landscape vice versa go back conversation list little frustrating maybe miss androidconfigchangesorientation activity something,5
103,xyz.klinker.messenger,A Google user,like app can not find way set time date message scroll old message time date sporadic time date send another set message message send within hour time list also wish theme like app instead color,3
104,xyz.klinker.messenger,A Google user,far like app I m sprint seem fix problem long message send several scramble sm message have not able find way save message prevent delete clean message like start message samsung app feature use quite bit far complaint,3
105,xyz.klinker.messenger,A Google user,excellent app ability filter phrase key feature make app worth purchase however bug app delete archive multiple conversation first one take effect exit app go back archivedelete operation forget message return inbox,5
106,xyz.klinker.messenger,A Google user,purchase membership get imessagelike feature work great enjoy able check text laptop ipad message backup flawless far well save lot time switch phone enjoy able customize color conversation far favorite messaging app I ve try android,5
107,xyz.klinker.messenger,T Southern,start use pulse app samsung update update take away ability assign individual text notification sound contact hear frequently opinion feature take away do not understand take away samsung owner tick thankfully discover pulse app allow assign custom text notification sound also offer several useful feature,5
108,xyz.klinker.messenger,Bruce Wakefield,good overall well default messenger samsung gotchas originally instal scheduling feature main hook feature individualize text notification great live issue like write long text do not finish test send get text party group write long text text go away do not copy save beforehand case,4
109,xyz.klinker.messenger,A Google user,unable send photo use app I ve search help resource follow suggestion achieve success I ve also unable resolve issue get samsung galaxy tablet become default texte app lieu verizon message like look look field application however I m unable resolve technical issue tablet dealbreaker,1
110,xyz.klinker.messenger,A Google user,app wayyy well old texting app easily block text sort group personilization fun play around love assign certain people certain color show new message also show message send previously whether really helpful tend wait long period time text often forget talk overall great app,4
111,xyz.klinker.messenger,Jordyn Q,adore app will not believe much able pick color contact instead pick muted prepicked color swatch dealmaker dealbreaker say keep try use app however lack support keep message date stock sms sync option minor almost major dealbreaker fact still come back check app get update still promise though hope eventually,4
112,xyz.klinker.messenger,A Google user,I m stick old android six phone default message app could not keep group chat pulse sm solve problem available online somehow much fast default message app phone well happy pay eleven lifetime sub mean hold bit long spend hundred new phone actually talk friend great app,5
113,xyz.klinker.messenger,A Google user,try pay ver sidebyside message textra month pulse good interface customize look love cross platform message do not make common group text maybe phone lggseven people ask do not respond message switch another app temporarily mssg show much like app clearly good layout reliable enough least phone,3
114,xyz.klinker.messenger,A Google user,download initially issue send receive message try everything help section suggest avail honestly take time first send message sit I m send mode long time set app work perfect let set customizable setting app like definitely recommend give try,5
115,xyz.klinker.messenger,Mark Carrier,like lot bit buggy wish popup quick reply option subtle notification top would also like able blacklist spam texts message list I ve also notice new message do not show bold italicize print see new message list contact name bold quite bold enough see difference like app lot though I ve use textra google message forever,4
116,xyz.klinker.messenger,Alex Filacchione,love app customization good one I ve try six one star two reason one type message navigate away return ill see draft save be not always text window can not find way restore menu option two synching desktop phone app really iffy usually work reliad browser always seem message miss three sometimes message send via web never get deliver,4
117,xyz.klinker.messenger,A Google user,multiplatform texte nice demerit big one view phone web datum get sync throw one away sync feature good make flaw describe everything else multiplatform texte easy look good work well can not beat ps calendaring teach hard sync thing request,5
118,xyz.klinker.messenger,A Google user,ton features extras glitch I ve find send video app send video access recording camera icon keyboard everything appear normal you ll think video send recipient never receive will not get error appear normally send folder first think size issue attach video gallery it ll usually send compression horrible,4
119,xyz.klinker.messenger,A Google user,sm app really work verizon message fail time pulse app phone tablet pc web client quite hard press find text app even work tab sthree let alone pc web want able text device sync app try glitch sync message long help page can not something luke help,4
120,xyz.klinker.messenger,A Google user,favorite sm app far customize anything every feature think unfortunately make phone freeze lot do not want believe app switch another app issue go away I ve come grim conclusion pulse cause issue cheap phone I m sure phone still highly recommend everyone else,5
121,xyz.klinker.messenger,A Google user,can not believe take long find app use verizon message notification start disappear app also work great edge lighting phone without use annoying pop likely purchase lifetime plan use computer text also people complain developer rude read comment seem like lot user error developer rock,5
122,xyz.klinker.messenger,Kurt Claussen,really want like app pretty much everything big issue though fail silently sometimes mean sm program notify sms mms be not send give option resend pulse send go away send never know degree confidence text go,3
123,xyz.klinker.messenger,A Google user,download app bc like smartwatch ui similar textra I ve use year adore do not much smartwatch experience issue lag conversation loading sometimes also do not always get notification watch tonight big issue conversation boyfriend spontaneously delete year halfs worth text go instant there s bug need fix,3
124,xyz.klinker.messenger,echris J,great alternativeim currently use place samsung app I ve use year they ve make alot update since last use definitely hold desktop app great upgrade browser version although sort feel complaint anything significant wish app would pop near front list share right scroll quite bit get copy create new message minor,5
125,xyz.klinker.messenger,Stephanie,edit pulse still free texte single device hard time find teeny tiny x upper left corner upgrade ad pulse great despite prompt upgrade still free use reliable message app worth thirty - five also do not think fair charge recur one payment onetime software download bad customer relation remind adobe would pay five less pulse,5
126,xyz.klinker.messenger,A Google user,wish find app soon look one integrate browser like work regular keyboard extension chrome firefox work well base available I m sure author continue improve app contact picture show would good carry browser side,5
127,xyz.klinker.messenger,Katherine Henry,pick app ability online texting browser however part often malfunction contact do not show you re try begin message new person already store contact etc app phone get buggy time go often show message unread I ve already open read dropdown notification also work well use much preview use,3
128,xyz.klinker.messenger,A Google user,almost perfect little thing wish right give notification pop lock screen unlock phone pop disappear still notification bar wish could set stay screen unlock either deal mark read push back button remain notification bar I m ready deal maybe can not see love though great job,4
129,xyz.klinker.messenger,KJ Magg,good layout usual functionality one really bad issue create message go back list various conversation open far list recent can not understand super annoying use phone business several active conversation fact couple fact real difference standard message app decide go back least will not constantly scroll send message,3
130,xyz.klinker.messenger,themannextdoor,really like app gripe phone set autorotate screen happen middle compose text frequently erase part text extremely frustrating I ve write really long text yes I m one people lose I m aware quirk least attempt counteract text start get long either copy everything periodically turn autorotate remember,4
131,xyz.klinker.messenger,Cindy Sencenich,well texpert error shut down contact tone customizable need late phone eliminate option correctly import old message big deal go forward also create new contact line picture attachment receive kind annoying look separate text someone send picture middle conversation otherwise great alternative new message app,4
132,xyz.klinker.messenger,Deborah Halvorson,start use app month ago hopeful use schedule text client app work well begin issue multi person text schedule send recipient be not receive text although another issue long receive outlook calendar reminder past sure continue use app,3
133,xyz.klinker.messenger,A Google user,excellent app familiar feature build message app schedule send main issue link auto lookup feature grab article title image one intrusive conversation often take whole screen two seem like potential security vulnerability wait happen though know implement special safe way optional least collapsible,4
134,xyz.klinker.messenger,A Google user,one mention great thing app get multiple photo someone remote camera photo receive socalled thumbprint almost big click open word see whole photo even slide see thread well message app ever,5
135,xyz.klinker.messenger,A Google user,like app free useful pay approximately eleven life time access text ppl laptop cheap must say change phone able retrieve old message really cool still work show send message show message receive one really cool thing schedule text come handy day I m super busy,5
136,xyz.klinker.messenger,D,good message app ever try usually suck nothing new one different beautiful interface equip great feature like message schedule private conversation unread message folder easy access try will not disappoint do not think download another app,5
137,xyz.klinker.messenger,A Google user,I ve use app since get phone three year ago absolutely love I ve never issue love extra feature even free version thing miss ability change contact wallpaper use whatsapp I m service area really like feature overall two feature would make everything could possibly need wallpaper ability use via wifi service area that s possible,5
138,xyz.klinker.messenger,mike rhoades,love app pay version nice never worry lose text replace phone also super handy able log device I ve app year honestly indespesible point contact color code use folder organize feature amazing top ui beautiful easy use good texting app,5
139,xyz.klinker.messenger,JoJoSinger,great app great feature schedule text message amazing feature allow text contact schedule want send however since last update group conversation name keep change default one contact I m unable show contact picture I ve use app almost two year exception two issue experience problem,4
140,xyz.klinker.messenger,Brooke Pestano,good texting app feature want do not realize need try every android sm app finally find exactly need message back wa minimal update fee appearance totally customizable open suggestion great one one support first one year still have not bug look,5
141,xyz.klinker.messenger,A Google user,great app enjoy way message sort date message chat different color appreciate mark message unread come back later I m glad schedule message advance thing can not send receive remark message message message message etc android texte app can not I ve ever find one app app work well I m certainly enjoy,5
142,xyz.klinker.messenger,Bethany Miller,bright colored visibility good nice access device message window type stay low screen word use continue see type scroll make large typein box cause phone pulse couple picture message come sender claim try several time resend may error end,4
