Package name,Reviewer name,Review,Rating
com.calea.echo,Blondie33 Delong,"Since the recent update your app is super laggy & unstable!!! I can't even write a text most times, without having to completely close the app & restart it. Or the message gets deleted before I can send it. I have used Mood for many years & have absolutely loved it & never had any issues with it. Now I am going to switch to a different messaging app. Please listen to all your costumers reviews & fix these problems!!!",1
com.calea.echo,Mike Savenelli,"Had to remove due to a recent update. A new call monitoring feature called After Call takes over the phone app, adding nothing useful, and you cannot fully disable it. It also adds more ads during and after phone calls. You cannot use the SMS app without this feature, nor if you deny the app access to phone calls. I'm disappointed since this has always been an excellent sms app, and these new features are both unnecessary and unwanted.",1
com.calea.echo,KS W,"I did use Mood for years. Quirks, let it go. Downloaded it today. Unfortunately none of my sent typed texts appeared, only the response texts. I tried Mood settings, my own phone settings, no change. I uninstalled, reinstalled, no change. It's still my all time favorite, except it's non functional. If the bugs are fixed, I will definitely reinstall again.",1
com.calea.echo,Kelsey Isenberg,I have had this app for years never had a problem until now. It has become very very slow. I cannot even text anyone without waiting for mood to catch up or going back several time to correct what was actually picked up out of my text. It misses every other word of so. Getting frustrated and may have to find another option,3
com.calea.echo,ShayComposed “Shay”,"Love it!!! I was skeptical on download at first, but going through all the options and customizations I've found it to be way better than the default apps that come with any phone, no matter what phone. [[ July 7, 2022 update ]] The only issue I've found recently is the App glitched (after immediately updating the App as per usual) all my texts got wiped. It was a great thing I synced and did the ""Backup/Restore"" features' process. That was there only thing I experienced kind of querky. 💯🔒",5
com.calea.echo,Donna Fick,A few years in and it has become annoying and increasingly difficult to use. I truly don't need my phone (used as a phone) linked to everything in the universe. I don't want to give more permissions. I don't want an app to tell me it needs to be more intrusive so it can serve me better-every time I make or receive a call. I don't understand why it tells me 'call started' even after a received call. I'm tired of having to swipe in multiple places to get rid of all the notifications received.,4
com.calea.echo,A Google user,"I rarely send a review on anything but I had to say something about this. I've had the app for a little over a year. I liked that you could customize it, it was fun. BUT NOW, there's ADS! Nobody wants to see ads in their texting app, something you deal with having ads; internet (fine), games (fine) not in a texting app. It really doesn't help that's its placed at the top. Very disappointed. Currently looking for A different app.",1
com.calea.echo,A Google user,"😡 This app used to be fantastic and had a lot of great features for the user to enjoy, especially the themes! However, that is all in the past now, as this app sucks more with every update that's made. 😔 Every time I send a text, I get an error saying, ""failed to send"", even if it actually did send. So, there's no way of knowing if it's actually sending or not, unless you call the person you attempted to text to see if they received it. It also takes forever to download photos; like hours. 👎",1
com.calea.echo,A Google user,"I've been using Mood and enjoying its features for some time, but after the recent update, I've switched to a different SMS app. Like others, I'm not okay with the new ad placed at the top of my message list. I expect ads since I don't have premium, but the ad is badly placed and loads after a delay, which often results in a tap on the ad instead of my top conversation. On top of that, my messages don't seem to send reliably with this update - the wait cursor just spins for minutes at a time.",3
com.calea.echo,A Google user,"Publishers help! I LOVE this app and have replaced my phone's original SMS with this! HOWEVER, I can unfortunately only give it three stars because not all the time, but too often, my text messages don't come through until I've clicked on & opened the app. No I don't have the app hibernating, it is very much on in the background. Sometimes it alerts me without having to open the app, sometimes it doesn't. And frankly, that can be quite an inconvenience when people are trying to get ahold of me!",3
com.calea.echo,A Google user,I've tried about every messaging app out there and wasn't satisfied. For one reason another they always had some feature missing. this app is so comprehensive and has every feature I want. Even some that I didn't know existed. The settings are laid out so that if you aren't tech savvy you can still figure out what you want and if you are tech savvy It offers an advanced setting menu. LOVE the group text versatility.,5
com.calea.echo,A Google user,"I have just noticed an issue with this otherwise great app.  Whenever I go to send a multimedia message, typically a photo, the app disconnects from WiFi......even my home network......and then sends it over cellular data instead.  I didn't select this and I can't figure out how to de-select it.  If I can't get this fixed, I'll be discontinuing use of this app because I don't have unlimited data on my current plan and don't plan on getting it.  I would have rated it 5 starts if not for the aforementioned issue.",3
com.calea.echo,A Google user,"perhaps this App doesn't work well with the Galaxy. The app froze constantly and caused my phone to lock up at least once a day. I like the graphics and the features. However, sending group messages is a hassle. The app would freeze and no new messages would come in until I either shut down the phone or deleted the group chat. I contacted the company twice and explained the issues, seeking a solution. They did not respond to my messages. I uninstalled and reinstalled to no avail.",1
com.calea.echo,A Google user,"Overall, I like the app. Occasionally, I receive messages days after they were originally sent! That's beyond annoying and problematic. Update** It's a few months later and I'm STILL having the same problem!! When I go into assistance, it doesn't showing a ""warning"" button. So as far as I know, there isn't an infering app. I'd update to premium if I thought that would solve the problem! Love this app. Truly don't want to change to something different. Any help would be appreciated!!!",4
com.calea.echo,A Google user,"Works great - sometimes. No ads which is great. A lot of customization, also great. I like the design and layout. However there is sometimes a long delay in sending messages. And I'm often not receiving any messages unless I actually have the app open. And yes, I have checked the settings. It's the app thats glitchy. When it works it's great, but it lags too often and I had to move on to a different app.",3
com.calea.echo,Nick Pizarro,"I have been using Mood for years now, so I eventually bought the full version. However, Mood seems worst now that I bought it. If I reply to a group message, my response is sent out as an individual text to all of the recipients in that group; my settings are not set to do that. Additionally, the app seems considerably slower. Attaching photos from gallery to a text doesn't work; it only shows a gray box in the photo preview. The app is updated, but if these things aren't fixed, I'll be leaving.",1
com.calea.echo,A Google user,"My new phone wouldn't do group messaging w/o sending individual text to each person in the group. Which I don't want. Neither the phone carrier or the phone co. could figure it out. So I downloaded this app. it works great! I would give 5 stars but it doesn't seem to send my pdf attachments. When I asked for help for this and another issue from the ""support"" I got no response. But for texting, group texting, and sending pictures it does a great job!",3
com.calea.echo,A Google user,"I like many of the features, but I'm having a problem. I've sent several messages to ""support"" and haven't even gotten a response, just an acknowlegement that I sent it. When I use my voice to text feature, which I prefer to use most of the time, after I stop talking my message is duplicated at least once. As a result, I have to go back through and edit my message before sending it, or look like an idiot for sending the same verbiage repeated several times in the same message! Time to replace it",1
com.calea.echo,Brad Sharp,"By far the best features of any SMS app available. However, I'm having horrible problems with receiving messages on Android 10 and 11 (LG and Google phones). Delivery is often delayed until I unlock the phone. Which defeats the purpose of instant messaging. Also, the chat heads feature only works about 10% of the time. I've been working on solving the problems for over 6 months and multiple devices. All settings that could affect delivery have been addressed. Mood doesn't appear to have much in the way of help. 5 stars if these critical issues were addressed. Until then only 2.",2
com.calea.echo,A Google user,I used to love this app. It was by far the best the SMS app out there. But some recent updates have caused the app to go to 💩. The ads were a negative because they said it would always be free but I could live with them since the rest of the app performed well. But now it is slower. Freezing up. Not sending notifications when SMSes received. Sometimes I can't click into a contact to read the message. I gotta crash the app and let it restart for things to function again. Fix it! 😕😡,2
com.calea.echo,"Dr. Karen Clark Scott, PT","I have used this app for years and loved it. I loved the background themes the most. But since the update, nothing works right. I've been noticing that I'm not getting messages in real time. They come much later and sometimes only if I open the app to check. When I get off a call, which should have nothing to do with the text app, there's a blank text screen on the page with a huge ad at the bottom. I'm looking for a new app. This one no longer suits my style.",1
com.calea.echo,A Google user,"I've used this app for years. I love the customization options and ease of use. But support is lacking. I've probably sent 10 support messages over the years and may have heard back once. In the past month, floating notifications stopped working. Messages often fail or take 5 minutes to send. I hate to leave but I need something more reliable.",2
com.calea.echo,A Google user,some interesting features but after paying for the full version and using it for a couple weeks. it is too automated and has some limitations. for example pictures have to be sent as links if too big. also too many features that aren't relevant to professional users. noisy and cluttered UI. wish i could get my money back. my mother had the same feedback. also no web or browser based texting. i was hopeful but that hope is gone.,2
com.calea.echo,A Google user,"It pains me to leave this review. I have been a long time user, but recently the app has become unusable. I could handle the introduction of ads, but soon after my multimedia texts would not send, and I wasn't receiving texts until I would open the app. Then in an update, mood would sneakily send a link for recipients to download the app anytime I sent a text. I couldn't even see it on my end. This has since been fixed, but the other issues persist. I wanted so badly for this app to work again.",1
com.calea.echo,A Google user,"Better Before. I've had this app for a couple of years and loved it for texting. Then they updated and made the phone call so weird. After a call, you get this weird screen. Then I just updated again and now I have an ad at the top of my messages screen. It is started to get annoying to constantly see ads on your screen. Or have to see anad every time someone calls.",3
com.calea.echo,A Google user,The app updated this morning and I haven't been able to send text message since. It looks like it sent but nobody is receiving them. I still receive messages but I can't send them. I even tried rebooting the phone. PLEASE FIX SOON. UPDATE: Thanks for fixing this app. This is my favorite app for group texting. You can change from mms to sms easily. You can also add or delete people from a conversation without having to create a new message thread.,5
com.calea.echo,Justin Luttrell,"It used to be really good, but lately I've noticed the incoming messages get delayed. I'll open the app and see like 3 different messages from different people pop up in less than 10 seconds, as if they'd been stuck. Also, as of whatever update prior to June 23, 2021, now every time I get an incoming message, I've noticed my phone WiFi will disconnect a few seconds before I see the message. EVERY. TIME. It's really annoying and I've emailed the support team, we'll see if they actually respond.",3
com.calea.echo,A Google user,"I love this SMS application. it has a ton of features and customizations too. it also doesn't seem to take a lot of ram so your battery should be fine. I have a huawei mate 10 pro. it has a big battery anyway. I am experiencing a problem. when opening a message, the application at times closes. once opened, it doesn't do it for awhile. still this is annoying because your whole message isn't saved. please fix this. I'm on 8.0",4
com.calea.echo,Carrie R,"I am beyond frustrated with this app. I've used it for years, with the occasional glitch, but it's been pretty reliable. Lately I get no led notifications. My phone stays on mute, so that's the only way I know if I have a text. It seems there are general notification issues from other reviews, which is a huge issue! Please fix this, we need to know that we have messages!",1
com.calea.echo,A Google user,"Horrid since update. Yesterday I got a pop up telling me I needed to update the app so I did. I've been using it for years with no issues. Since the update, no message I send gets delivered to the recipient. It shows on my end as sent, but they never get it. Then suddenly the message is just gone as if I never typed it. Unfortunately I have to uninstall and go back to stock messaging since that one isn't having issues.",1
com.calea.echo,Angelica Nagy,"I have used mood for years and have never had a problem, until recently. It's easy to use and the media options are great. Except I can't seem to send pictures through the app any more. I have uninstalled and reinstalled. Reset my phone. Gone through my system settings, everything I can think of to do, and still can't send pictures. And since that is something I tend do a lot, It's very frustrating and I'm seriously considering using another app.",2
com.calea.echo,A Google user,"So many customization options, even in the free app, it's crazy fun! The chat options and all the help this app gives you on making sure you have your SMS & MMS settings correct, and help if they aren't working. And all this in the free version. When there are ads, which seems infrequent, they cover about half the screen usually you can just hit the back button & they go away. The only suggestion would be somewhere to get little tidbits of information about what certain symbols and such mean.",4
com.calea.echo,A Google user,"*UPDATE* I still like this app. It is one of the best apps... However, there are still some blinding flaws. If you receive multiple pictures at once they come in blurry not like if you just received one. Also, contacts that are in the private box do not remain hidden when texting. Their notifications pop up like anyone else even when the private settings are in place. Now after the update almost every message is getting flagged as a failed message to send. Things aren't getting better.",2
com.calea.echo,A Google user,"This app was phenomenal. The customization is great and you can edit almost anything you want in terms of speech bubbles, background, themes, etc. The recent problem it's having is my text messages are coming in hours after they were sent to me, and some of them are time sensitive due to my job. For now I've had to switch back to my regular keyboard because i absolutely can not have that happening. I see others have the same problem so i am hoping it is fixed soon.",2
com.calea.echo,A Google user,"This is the perfect app. However, the update they just pushed today adds a gaudy, in-your-face lime green banner up top for advertising purposes (that when you tap, restarts the entire app). There isn't any way to turn it off, and the text on the banner says it is specifically there for new features specific to this app, so it's just sitting there as a frustrating placeholder for no reason. This ain't it, chief. I guess it's back to Textra for me then.",2
com.calea.echo,Sonfa Lovings,"I use to love this app, but after the recent update, I've had nothing but problems with this app. I no longer have sound with my SMS notifications. Went through all the settings to ensure they were set correctly and still can't receive sound notifications. It's a real pain to have to constantly look at my phone to see if I have text messages. Will have to revert back to the original messaging app. This one has becoming useless.",1
com.calea.echo,Danaii Davin,"I've stuck with this messaging app for over 2 years, before finally uninstalling it a few days ago. It has increasingly gone from slightly glitchy, to all out technical instability in that time. The biggest pro with this app is it's clever aesthetic design. When looking for a replacement for this underwhelming platform, I was hard-pressed to find anything that equaled up to it's customization/options. But that pro can only last so long when you're missing a good chunk of your personal messages.",1
com.calea.echo,A Google user,"Notification Sound Gone I used to love this app due to the fact that the black theme is easy on my eyes. It's flawless when it comes to searching through messages, themes, and how everything is displayed. BUT, suddenly I can't get a sound when I receive a message. It's infuriating. I'm not the only one, I have read a few with the same problem during this same period. If it's not fixed soon, I'll get another apo.",1
com.calea.echo,A Google user,"I've always been relatively happy with this app, having used it for a couple years now, but as of late not so much. Pictures I send, only show as the last one sent, even when clicked upon. And I no longer get the pop-up or heads up notifications despite having them enabled. I'm not a fan of the random color change of my contact bubbles either.",2
com.calea.echo,A Google user,"I like this app, except almost every day the app will freeze up on me. I won't be able to open a message and/or send any messages. I ended up walking away from my phone for a bit and when I finally come back up it, it'll be working. It seems like if you're trying to do more then one thing, this causes an issue with the app. EDIT: Uninstalling this app. I keep having to restart my phone due to this app being overwhelmed. I can't send a text and receive one at the same time.",1
com.calea.echo,Samuel Barr,"I've been using this app for years. This past year, I saw ads in my inbox. No problem, I was happy to purchase the premium version to remove the ads and support the devs. Today, however, I started getting ads as push notifications from mood out of no where. I paid to get rid of those, but apparently it doesn't matter. There are plenty of other free (and ad-free) messaging apps out there.",2
com.calea.echo,CJ Kadar,After I got a new phone I started finding issues with mood. It's only gotten worse with updates. There is NO customer support. The buttons are just for show. I haven't been able to receive any images sent to me and mood claims it's because of my phone's battery optimization (which doesn't even have an option to optimize mood or not because it's grayed out). I just tried to switch between messagers and now I can't even open text chats in the app and can't figure out why.,1
com.calea.echo,A Google user,"I have been using this app for over a year now and within the the past 2 months I've had issues with an app update. Now I get the ads banner on top of my list of messages which is distracting and now all of a sudden, I can't send messages!!!! I've deleted and reinstalled this app twice and it keeps doing the same thing......NOT SENDING MESSAGES!!!!! So to hell with this app!",2
com.calea.echo,A Google user,"I've been using this app for several years and generally been pretty happy with it until recently; other reviewers cover most of the other recent issues. The most recent update reset my custom notifications, and crashes the sound picker every time it tries to open it (i tested the picker with other apps and it's only this one it crashes with). Between this and all the other recent issues, plus the ads, this is kind of the final straw. I think I'll be looking for a new sms app.",1
com.calea.echo,Sara Barrett,"I have used this app for a couple of years so when the ads started I didn't hesitate to upgrade to the premium version. Unfortunately, for several months now MMS messages consistently fail... Both sending and receiving. I've sent emails and haven't had a response. In reading the reviews I see this is an issue for several others as well but I have no idea if it's being worked on based on the replies. I'm disappointed because I paid and am now forced to find another app due to the MMS issue. :(",2
com.calea.echo,morgan moore,"I love this app, but since the last update I have not been able to send or recieve pictures messages. I've check all the settings and email for help. No response. If I'm not able to fix this I will unfortunately have to change apps. Which I don't want to do since this app fits all my customization needs and keeps it all organized. Outside of the MMS issue this app works perfect.",4
com.calea.echo,Cazador64,"After months and months of the app only vibrating when I received messages, or in most cases, not even getting a message until I opened the app itself, one of the updates finally fixed it. But now, again, less than a couple weeks later, it's back to the same issue of only vibrating instead of ringing, and not receiving messages unless I open the app. And no, it has nothing to do with the Do Not Disturb slider. I will be moving on until it gets fixed.",1
com.calea.echo,A Google user,"Used to love this app - but have been experiencing more and more problems. I really loved how customizable everything is, but have been getting three notifications per text (two from my phone and one from mood, with quick replies that I have turned off!) I miss this app but I hate getting three simultaneous notifications. Reached out to support 20 days ago and haven't heard anything back. Would love to go back to mood once these issues are solved.",2
com.calea.echo,A Google user,"Was working great. i even purchased the app. Recently I tried to change some of the settings and every time I did, it would get a blue tint on the list of messages. Only way to get rid of it was to reset to defaults. I did that and now I can't find where the setting is the have check mark when someone reads the text. That feature is extremely handy.",4
com.calea.echo,A Google user,"Unfortunately, I had to change my rating from 5 stars down to 1. The fonts are no longer working... I get a download error for some reason. Also no new themes have been added in over a year when I was told there would be new ones coming soon within the next few months. Also (again)! Whenever I try reaching out to the support team, absolutely *no one* responds back anymore. It's a dead shame because I really loved this SMS app. I'll just uninstall it and move on to chomp or GO SMS Pro now.",1
com.calea.echo,A Google user,"Worked well in the beginning.  My only complaint was that the sound notification within chat was a short bleep.  Customization of sound when the app is closed no longer works, just another short beep as well.  Very easy to miss messages.  I've set it up to hear the sound notification through headsets as well, but it never came through either.  Pretty unusable now.",1
com.calea.echo,A Google user,"Used to be a great app, had it for years. All of a sudden it's been useless. I turned the caller id feature off because it's a nuisance & it still comes through. In order to see the separate chat list messages I have to close the app completely & go back in because there's no way to get to the other lists once you've already chosen one. & now I get absolutely no text notifications. I won't know if I have a text until I open the app & new texts have been sitting there for hours. Uninstalling.",2
com.calea.echo,Annie Singer,"I've been using this app for years, and at some point they added a sneaky new call feature. It claims to add caller ID, but all it does is track calls and mine data. I did not agree to this. I keep turning it off (which is hard to do, and set up with so many skeezy dialogue boxes) but it turns itself back on every time. It has an option to ""delete your data and content,"" but this link is broken and always says it failed to delete. This is not what I want from a texting app.",1
com.calea.echo,A Google user,"I used this app for a while and it was pretty good. However since the last update group texts are no longer working. The app just keeps crashing over and over again if you try to open or write a group text. I submitted a ticket via their ""Assistance"" function in the app, but no response was provided after several days of waiting. Had to de-install and look for a different messaging app. Sad that they can't get that fixed and that the support is so poor.",1
com.calea.echo,A Google user,"Love this app but there's no simple way to view a contact, as a result there's no way to set a contact as a favorite unless you edit the contact and hit save because apparently the star doesn't show up during contact edit. That's just weird to me. No option to mark messages as unread. When searching for message context it'll find and highlight it but it doesn't include the remaining text messages so essentially you don't know where in the conversation what you're looking for exists. So stupid.",4
com.calea.echo,A Google user,"I have used mood for years. It was one of the only apps that I could get to sync with my garmin watch. It did everything I needed it to do. It was quick, I could group text, send pictures and videos. Recently I have not been happy with the app. I cannot get messages unless my phone is unlocked, which is not ideal, and as such I do not get notifications to my watch in a timely manner and I cannot open pictures from anyone else. Really disappointing.I hate the ad placing. Forcing us into premium?",3
com.calea.echo,A Google user,"I haven't gotten calls yet, so I can't say anything about the caller ID. The customization is great, and party mode is a cool idea I haven't seen anywhere else. The only thing that bugs me so far (and it bugs me a lot) is the app icon itself. It always looks like there's a notification. Why do so many SMS apps do that? With all the customization options, I'm surprised you cannot change the app icon like you can in Textra.",4
com.calea.echo,Kate Patton,"Originally, it did everything I wanted. Now, it still does most of what I want but with the last update it now has extremely intrusive push advertisements. Not only intrusive but also disruptive. This needs to be taken care of. I have no issue with the ads in the app at the top, when opened, but I very much object to my phone going nuts with push notifications of advertising. Update: Thank you for your response, that fixed the issue.",4
com.calea.echo,A Google user,freezes like water in Antarctica. Was good for a while. Really enjoyed it. But now it doesn't seem to work well at all. Could be the last phone update or the app. Not sure if the app is compatible with the update. What I do know is that it freezes a lot and I don't get my txt unless I open the app. No notifications on phone or watch anymore. Fix bugs or see customers go elsewhere.,2
com.calea.echo,A Google user,"I used this app when I had my moto z2 play, as the default messaging app was absolutely unbearable to use. and let me just say: I LOVE mood. the customization features are incredible, along with the built in animated emoji and gif support (which I have never found in any other downloadable MMS app). the only thing that ever bothered me was how huge the notifications are in landscape mode. I play a lot of high-speed reflex games, and often times the notifications would block up half of my screen.",5
com.calea.echo,A Google user,"this app is great!! it perfectly gives me the look and feel of an iPhone without really having one. my only complaints are that you should be able to name groupchats, have the contact picture show up next to the name right above the chat, and most IMPORTANTLY be able to adjust the space between text bubbles in the chat. the bubbles between the sender and the recipient are too close together. please fix, otherwise great app !!",4
com.calea.echo,A Google user,"I've been using this app for several years and it was working JUST FINE until you did whatever you did in the last few updates. Now all of a sudden I get 2 notifications, one from my systems and (thankfully) the floating notifications. 5/31: I give you credit for fixing the double notification & the tone issue. But you still didn't fixbthe chathead issue. which was easily the best feature. Very Disappointed.",1
com.calea.echo,A Google user,"the app was good until they installed caller ID. I can't turn it off, I've missed several calls because now my phone doesn't ring when someone calls me. I went into the app to turn off all caller ID settings & they keep coming back on after I've swiped to turn them off. I'm very upset about this so I'm going to have to get rid of it. there's no privacy with the caller ID either. a picture of the person calling pops on your screen then when you hang up the last text between you shows. not good!",1
com.calea.echo,Nick Dierks,"The problem of delayed/asynchronous text messages has never been fixed, and all messages to support have been ignored. That's strike one. Each new update breaks more and more features (emojis, notifications, etc). Strike two. Now I'm getting ads in my notifications via this app?? Unbelievable! Banner ads within the app are one thing, but popping up outside that is an absolute no-go! Uninstalling this garbage.",1
com.calea.echo,Lori Warden,Loved this app for years. I love all the customizations. But the last update in the update today have caused a lot of issues. Lately I never get my texts on time. I may not get a notification for 30 to 45 minutes after a text is actually sent to me. Unless I have the app open and I'm actively using it. The most recent update has caused my group chats not to function. Once I select all my contacts to send the text to the contact selection window just stays open. I can't actually send the text,3
com.calea.echo,A Google user,Ever since the update my messages will sometimes not come through until I open the app and they'll all come streaming in at once and out of order. I have not changed any of my notification settings or power settings and it looks like I'm not the only one with this issue. When it worked it was great. It's practically useless right now though. I'm uninstalling in the meantime.,3
com.calea.echo,A Google user,Loved it initially on my new Galaxy S9 but I can't get the different notification sounds to stay. Sometimes they work and sometimes they don't. I think the tones are different when you're looking at a text than when your looking at the list of contacts you've been texting. I want the sound for that contact to stay the same no matter where I am on the phone.,3
com.calea.echo,Hope Dyer,"I've used this app for years. For the last few months it constantly freezes. I bought a new phone, thought that would fix the issue and paid for a lifetime subscription, now it's freezing up again and not sending texts for hours or until I open the account. I've tried troubleshooting. Don't waste your money on this app until they get it together.",1
com.calea.echo,A Google user,I've been using this app for years without any issue. All of a sudden about a week ago the sound on notifications stopped working. I've tried adjusting all the settings and app permissions and nothing helps. The only way I can get a notification is by using the vibrate option. This isn't helpful unless I'm very close to the phone. I love this app but unless I can fix this problem I'll have to switch to something else. I'll change my rating back to 5 stars once this issue is resolved. UPDATE: Still having problems with sound notifications AND now my text aren't coming through for hours. No texts and then I'll open the app and they all start pouring in at the same time but they're from hours ago. According to the reviews I'm not the only one having this issue.,1
com.calea.echo,A Google user,"I normally love this app. lots of customizations. however, lately it had been having issues. Like ""telling""me I have a new message, and I don't. It's an old message that says you have hit download button to view it. It's always one that I previously saw already. If you can fix this, I'll give 5 stars, If not, I'm cancelling my premium subscription and find another app because it's very annoying.",4
com.calea.echo,Hanna Castle,"*Edit* Did not change any settings, notifications are set to default. I used to be able to even set to have custom tones to different people, that haven't been working for the past 5-6 updates, but now I don't have any sound what so ever! From the look of the reviews, it seems I'm not the only one! Again after the update, the notification sounds stopped working! I love this app but not being able to set the notification sounds to my liking is a big negative for me!",1
com.calea.echo,A Google user,"I loved this app. But after androids latest update the chat bubble has started to act up. Before when someone texted you, you could click the bubble and text through that if you didn't want to open the whole app. But now when I do that after I send the message it closes the bubble right away. It's annoying since that was the most convenient function of the app. Even if you change the setting to keep the bubble active, every time you send a message it will instantly close unless using the full app.",3
com.calea.echo,A Google user,"I loved all the features! However, after a couple days the app wouldn't send messages anymore. I restarted my phone, but still wouldn't send out messages. I uninstalled then installed it again. Again it worked for a couple of days then it quit sending messages. I love the features and customization, but it didn't work for me. I have a Samsung Galaxy S7",2
com.calea.echo,A Google user,"This app is really convenient and has more features than my default messaging app. I'm very pleased. Update: March 29 2019 I had to stop using this app. It crashes a lot and I have sent reports to the developers. While the bugs seem to get fixed for a day or so, they keep coming back. Im missing message notifications and dealing with crashing. I love the features of this messenger and hate not using it. Other than the bugs for my Galaxy 8+, this is a really awesome app. Took away a star",4
com.calea.echo,A Google user,"Well I was liking it pretty good to this last update. Now none of my personalized notifications work. That's the whole reason I was using this app because I could set a different sound for each person in my list. Now I guess I will have to try to find something else. *Uninstalled and reinstalled the app. Now it make the notification sound every time I open the app. Does use the sound I put for default, but doesn't use individual sounds. I recovered old setting and they show up, but don't play.",3
